po_count,companycode,purchaseorg,purchasegroup,materialid,plantgroup,materialgroup,orderquantity,netprice,grossordervalue,vendor,source,lastchangedon,material_type,vendor_type,po_type
10,3280,4000,1,95395,4000,JJI706,94260,84.899994,800267.44,2000462,SAP,1/6/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,125680,95.8,1204014.4,2000462,SAP,1/29/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,94270,84.899994,800352.25,2000462,SAP,2/2/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
20,3280,4000,1,95395,4000,JJI706,251370,191.6,2408124.5,2000462,SAP,4/3/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,219960,84.899994,1867460.5,2000462,SAP,4/5/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,125680,84.899994,1067023.2,2000462,SAP,5/30/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,94260,84.899994,800267.44,2000462,SAP,7/5/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,157100,95.8,1505018,2000462,SAP,7/5/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,188520,95.8,1806021.5,2000462,SAP,7/31/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,62840,84.899994,533511.6,2000462,SAP,8/1/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,157100,84.899994,1333779,2000462,SAP,8/29/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
30,3280,4000,1,95395,4000,JJI706,377040,287.4,3612043,2000462,SAP,8/30/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
20,3280,4000,1,95395,4000,JJI706,219940,191.6,2107025.2,2000462,SAP,10/2/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,62820,84.899994,533341.8,2000462,SAP,10/29/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,31420,95.8,301003.6,2000462,SAP,10/31/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,62840,95.8,602007.2,2000462,SAP,11/19/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95395,4000,JJI706,62840,95.8,602007.2,2000462,SAP,11/28/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,6408,57.2,183268.8,2000445,SAP,1/12/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
4,3280,4000,1,95946,4000,JJI680,6600,113.28,186912,2000445,SAP,1/30/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
4,3280,4000,1,95946,4000,JJI680,13260,113.08,374857.2,2000445,SAP,2/23/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
4,3280,4000,1,95946,4000,JJI680,6458,114.4,184698.8,2000445,SAP,4/1/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,3300,57.2,94380,2000445,SAP,4/26/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,3300,55.96,92334,2000445,SAP,4/30/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,3300,57.2,94380,2000445,SAP,5/27/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,3300,57.2,94380,2000445,SAP,7/2/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,3122,57.2,89289.2,2000445,SAP,7/30/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,3300,57.2,94380,2000445,SAP,9/30/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
4,3280,4000,1,95946,4000,JJI680,6404,114.4,183154.4,2000445,SAP,10/29/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95946,4000,JJI680,6374,57.2,182296.4,2000445,SAP,12/10/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3290,75.6,124362,2000445,SAP,1/12/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,95947,4000,JJI680,10570,217.38,382951.1,2000445,SAP,2/23/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3304,75.6,124891.2,2000445,SAP,2/25/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
4,3280,4000,1,95947,4000,JJI680,7040,151.2,266112,2000445,SAP,4/1/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3660,75.6,138348,2000445,SAP,4/26/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3660,75.6,138348,2000445,SAP,7/29/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3660,75.6,138348,2000445,SAP,9/30/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3348,75.6,126554.4,2000445,SAP,10/29/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3350,75.6,126630,2000445,SAP,11/26/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95947,4000,JJI680,3384,75.6,127915.2,2000445,SAP,12/10/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,3888,1268.9401,822273.1,650262,SAP,1/10/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,5760,905.76,869529.56,650262,SAP,1/11/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,3882,905.76,586026.7,650262,SAP,2/1/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1890,1268.9401,399716.12,650262,SAP,2/4/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,3858,1268.9401,815928.4,650262,SAP,3/7/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,3936,905.76,594178.56,650262,SAP,3/8/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,2112,1268.9401,446666.88,650262,SAP,4/4/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,3936,905.76,594178.56,650262,SAP,4/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1800,1268.9401,380682,650262,SAP,5/6/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,2250,905.76,339660,650262,SAP,5/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,6/3/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1872,905.76,282597.12,650262,SAP,6/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1872,905.76,282597.12,650262,SAP,7/4/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,7/9/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,8/8/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,9/3/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,3318,905.76,500885.3,650262,SAP,10/11/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,1848,905.76,278974.06,650262,SAP,11/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95962,4000,JJI832,2022,905.76,305241.12,650262,SAP,12/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1848,965.64,297417.12,650262,SAP,1/9/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1944,1268.9401,411136.56,650262,SAP,1/10/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1728,965.64,278104.3,650262,SAP,2/1/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1968,1268.9401,416212.3,650262,SAP,2/4/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,2052,1268.9401,433977.47,650262,SAP,3/7/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,3924,965.64,631528.56,650262,SAP,3/8/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,2028,965.64,326386.3,650262,SAP,4/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1800,1268.9401,380682,650262,SAP,5/6/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,6/3/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1722,965.64,277138.7,650262,SAP,6/4/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1746,965.64,281001.25,650262,SAP,7/4/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,7/9/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1872,1268.9401,395909.3,650262,SAP,9/3/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,95966,4000,JJI832,1440,965.64,231753.61,650262,SAP,11/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8330,88.950005,148190.7,600421,SAP,1/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,1/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,2/25/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8330,88.950005,148190.7,600421,SAP,3/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,3/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8330,88.950005,148190.7,600421,SAP,4/15/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,4/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8330,88.950005,148190.7,600421,SAP,4/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,6/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,7/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.950005,74095.35,600421,SAP,8/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.4,73637.2,600421,SAP,9/14/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.4,73637.2,600421,SAP,9/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8330,88.4,147274.4,600421,SAP,11/2/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8370,90.200005,150994.81,600422,SAP,1/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4200,88.4,74256,600422,SAP,1/21/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4185,88.4,73990.8,600422,SAP,2/22/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8390,88.4,148335.19,600422,SAP,3/27/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8625,90.200005,155595,600422,SAP,4/25/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8330,90.200005,150273.2,600422,SAP,6/7/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4165,88.4,73637.2,600422,SAP,6/26/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4760,88.4,84156.8,600422,SAP,8/9/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,8365,90.200005,150904.6,600422,SAP,8/22/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,12505,88.4,221088.4,600422,SAP,8/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4170,90.200005,75226.805,600422,SAP,9/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530058,4000,JJI622,4185,90.200005,75497.41,600422,SAP,11/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,10710,80.9,173287.8,600421,SAP,1/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,3/13/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,8330,85.05,141693.3,600421,SAP,3/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,3/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,8330,80.9,134779.4,600421,SAP,4/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,5/31/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,85.05,70846.65,600421,SAP,6/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
10,3280,4000,1,99530059,4000,JJI622,12490,161.8,202088.2,600421,SAP,7/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,8/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,8/31/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,9/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.9,67389.7,600421,SAP,9/24/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,8330,80.85,134696.11,600422,SAP,1/13/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4175,80.85,67509.75,600422,SAP,2/1/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
10,3280,4000,1,99530059,4000,JJI622,16660,161.7,269392.2,600422,SAP,3/30/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,10710,80.85,173180.7,600422,SAP,6/26/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
10,3280,4000,1,99530059,4000,JJI622,3705,161.7,59909.85,600422,SAP,7/19/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
10,3280,4000,1,99530059,4000,JJI622,16660,161.7,269392.22,600422,SAP,9/11/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530059,4000,JJI622,4165,80.85,67348.055,600422,SAP,10/31/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,1/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,1/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,2/29/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,3/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,3/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,4/15/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4165,114.25,95170.25,600421,SAP,4/22/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4165,114.25,95170.25,600421,SAP,4/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,4/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.25,190340.5,600421,SAP,5/30/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4165,114.399994,95295.195,600421,SAP,6/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
10,3280,4000,1,99530060,4000,JJI622,8330,228.5,190340.5,600421,SAP,7/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4165,114.25,95170.25,600421,SAP,8/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8330,114.399994,190590.39,600421,SAP,9/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4165,114.25,95170.25,600421,SAP,9/24/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4165,114.399994,95295.195,600421,SAP,11/29/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,7750,96.5,149575,600422,SAP,1/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4220,114.399994,96553.6,600422,SAP,1/14/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8380,114.399994,191734.39,600422,SAP,3/1/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4175,96.5,80577.5,600422,SAP,3/23/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4185,114.399994,95752.805,600422,SAP,4/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,9650,96.5,186245,600422,SAP,6/7/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8525,114.399994,195052,600422,SAP,6/12/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8335,96.5,160865.5,600422,SAP,6/29/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8335,114.399994,190704.81,600422,SAP,7/19/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8350,96.5,161155,600422,SAP,7/27/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,16855,114.399994,385642.38,600422,SAP,8/21/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4210,96.5,81253,600422,SAP,8/27/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,4185,96.5,80770.5,600422,SAP,10/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
5,3280,4000,1,99530060,4000,JJI622,8375,96.5,161637.5,600422,SAP,10/31/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,99902180,4000,JJI715,10000,1166.62,5833.1,2000144,SAP,11/7/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99902963,4000,JJI766,16500,3758.58,10336.09,2000144,SAP,1/10/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99902963,4000,JJI766,8000,1252.86,5011.44,2000144,SAP,5/2/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99902963,4000,JJI766,2000,626.43,1252.86,2000144,SAP,7/5/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99902963,4000,JJI766,2000,626.43,1252.86,2000144,SAP,8/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99902963,4000,JJI766,2000,626.43,1252.86,2000144,SAP,9/21/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903036,4000,JJI736,673,2.67,1796.91,2000113,SAP,1/6/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903036,4000,JJI736,1034,2.59,2678.06,2000113,SAP,2/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99903251,4000,JJ221,156000,32.4,2527.2,2000145,SAP,1/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99903311,4000,JJI714,15400,155.6,479.25,2000144,SAP,1/10/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903311,4000,JJI714,6000,31.12,186.72,2000144,SAP,5/2/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903311,4000,JJI714,4000,31.12,124.48,2000144,SAP,7/5/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903311,4000,JJI714,2000,31.12,62.24,2000144,SAP,7/31/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903311,4000,JJI714,2000,31.12,62.24,2000144,SAP,8/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903311,4000,JJI714,2000,31.12,62.24,2000144,SAP,8/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903311,4000,JJI714,2000,31.12,62.24,2000144,SAP,9/21/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99903390,4000,JJ971,1550000,23.5,7285,2000145,SAP,5/8/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99903390,4000,JJ971,1821200,23.5,8559.65,2000145,SAP,7/9/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99903390,4000,JJ971,1786500,23.5,8396.551,2000145,SAP,7/24/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99903390,4000,JJ971,125000,87.5,2187.5,2000145,SAP,10/1/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99903709,4000,JJI600,1700,1.26,1071,2000130,SAP,1/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99903709,4000,JJI600,1784,1.26,1123.92,2000130,SAP,7/3/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903915,4000,JJI661,847,31730,26875.31,2000113,SAP,1/15/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903915,4000,JJI661,598,30620,18310.76,2000113,SAP,1/24/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
