"CREDAT","MESTYP","IDOCTP","STATUS","DIRECT","RCVPOR","RCVPRT","RCVPRN","RECEIVER","SNDPOR","SNDPRT","SNDPRN","SENDER","DOCCOUNT"
19-12-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",4
19-12-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
20-12-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",12
20-12-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001295","Customer","SAPJQ2","LS","0000003000","SAPJQ2",11
20-12-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000003118","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
20-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
20-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
20-12-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",23
20-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
21-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
23-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
23-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
24-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
24-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
25-12-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
25-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
26-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
27-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
27-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
28-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
30-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
30-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
31-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
31-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
2-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
2-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
3-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",4
3-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
3-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
6-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
6-1-2014,"EUPEXR","IDCREF01","30",1,"SAPT02","B","RBC","RBC","SAPJQ2","LS","JJCDNAF400","SAPJQ2",1
6-1-2014,"PAYEXT","PEXR2002","30",1,"SAPT02","B","RBC","RBC","SAPJQ2","LS","JJCDNAF400","SAPJQ2",1
6-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
6-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
7-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
7-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
7-1-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",3
8-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
8-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
9-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
9-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
10-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
10-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
10-1-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
10-1-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
10-1-2014,"ZINVOUT","ZAP1_INV_OUT","64",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
11-1-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
11-1-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
13-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",42
13-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",6
14-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",71
14-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
14-1-2014,"YWMMBXY","YWMMBID02","30",1,"SAPT02","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",3
15-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
15-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
15-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
15-1-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
15-1-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
16-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000256","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
16-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001295","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
16-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000003000","SAPJQ2",2
16-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",54
16-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",7
16-1-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",4
17-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
17-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
17-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
17-1-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
17-1-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",7
20-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
20-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
20-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
20-1-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
21-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000256","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
21-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
21-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
21-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
21-1-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
21-1-2014,"YWMMBXY","YWMMBID02","30",1,"SAPT02","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",22
21-1-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
22-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
22-1-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
22-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
22-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
22-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
23-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000256","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
23-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
23-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
23-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
23-1-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
24-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",74
24-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
24-1-2014,"YWMMBXY","YWMMBID02","30",1,"SAPT02","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
27-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
27-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
28-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",48
28-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",5
29-1-2014,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",1
29-1-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000200013","Customer","SAPJQ2","LS","0000003000","SAPJQ2",5
29-1-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
29-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
29-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
29-1-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
29-1-2014,"ZINVOIC02","INVOIC02","08",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
29-1-2014,"ZINVOIC02","INVOIC02","30",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
30-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
30-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
30-1-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
30-1-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
31-1-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
31-1-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
1-2-2014,"ZINVOIC02","INVOIC02","30",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
1-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
3-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
3-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
3-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
4-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
4-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
5-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
5-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
6-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
6-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
7-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000256","Customer",1
7-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
7-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001320","Customer",1
7-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
7-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
8-2-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
8-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ3","LS","FQ4030","FQ4030",1
8-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
10-2-2014,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",1
10-2-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000001297","Customer","SAPJQ2","LS","0000003000","SAPJQ2",3
10-2-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000001300","Customer","SAPJQ2","LS","0000003000","SAPJQ2",3
10-2-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000001338","Customer","SAPJQ2","LS","0000003000","SAPJQ2",3
10-2-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000001361","Customer","SAPJQ2","LS","0000003000","SAPJQ2",3
10-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001295","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
10-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001297","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
10-2-2014,"ORDERS","ORDERS03","70",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",3
10-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
10-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
10-2-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
11-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
11-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
12-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
12-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
12-2-2014,"ZINVOIC02","INVOIC02","08",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
13-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
13-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
14-2-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
14-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001300","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
14-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
14-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
14-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
15-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
15-2-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
18-2-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000002000","SAPJQ2",1
